4.74,-0.99961884
4.75,-0.999292789
4.76,-0.9988668095
4.77,-0.9983409442
4.78,-0.9977152456
4.79,-0.9969897763
4.8,-0.9961646088
4.81,-0.9952398258
4.82,-0.9942155195
4.83,-0.9930917926
4.84,-0.9918687573
4.85,-0.990546536
4.86,-0.9891252608
4.87,-0.9876050739
4.88,-0.9859861274
4.89,-0.984268583
4.9,-0.9824526126
4.91,-0.9805383978
4.92,-0.9785261299
4.93,-0.9764160103
4.94,-0.9742082499
4.95,-0.9719030694
4.96,-0.9695006995
4.97,-0.9670013802
4.98,-0.9644053617
4.99,-0.9617129034
5,-0.9589242747
5.01,-0.9560397543
5.02,-0.9530596307
5.03,-0.949984202
5.04,-0.9468137756
5.05,-0.9435486686
5.06,-0.9401892076
5.07,-0.9367357284
5.08,-0.9331885765
5.09,-0.9295481064
5.1,-0.9258146823
5.11,-0.9219886775
5.12,-0.9180704747
5.13,-0.9140604655
5.14,-0.9099590511
5.15,-0.9057666415
5.16,-0.901483656
5.17,-0.8971105228
5.18,-0.8926476794
5.19,-0.888095572
5.2,-0.8834546557
5.21,-0.8787253947
5.22,-0.8739082619
5.23,-0.869003739
5.24,-0.8640123165
5.25,-0.8589344934
5.26,-0.8537707776
5.27,-0.8485216855
5.28,-0.8431877419
5.29,-0.8377694802
5.3,-0.8322674422
5.31,-0.8266821782
5.32,-0.8210142467
5.33,-0.8152642144
5.34,-0.8094326564
5.35,-0.8035201559
5.36,-0.7975273039
5.37,-0.7914546999
5.38,-0.7853029511
5.39,-0.7790726726
5.4,-0.7727644876
5.41,-0.7663790267
5.42,-0.7599169285
5.43,-0.7533788393
5.44,-0.7467654129
5.45,-0.7400773105
5.46,-0.733315201
5.47,-0.7264797606
5.48,-0.7195716728
5.49,-0.7125916285
5.5,-0.7055403256
5.51,-0.6984184692
5.52,-0.6912267716
5.53,-0.6839659519
5.54,-0.6766367361
5.55,-0.6692398573
5.56,-0.661776055
5.57,-0.6542460757
5.58,-0.6466506723
5.59,-0.6389906043
5.6,-0.6312666379
5.61,-0.6234795453
5.62,-0.6156301053
5.63,-0.6077191027
5.64,-0.5997473288
5.65,-0.5917155806
5.66,-0.5836246614
5.67,-0.5754753802
5.68,-0.5672685519
5.69,-0.5590049973
5.7,-0.5506855426
5.71,-0.5423110198
5.72,-0.5338822664
5.73,-0.5254001252
5.74,-0.5168654444
5.75,-0.5082790775
5.76,-0.4996418831
5.77,-0.490954725
5.78,-0.4822184717
5.79,-0.4734339971
5.8,-0.4646021794
5.81,-0.4557239019
5.82,-0.4468000524
5.83,-0.4378315233
5.84,-0.4288192113
5.85,-0.4197640178
5.86,-0.4106668483
5.87,-0.4015286124
5.88,-0.392350224
5.89,-0.3831326009
5.9,-0.3738766648
5.91,-0.3645833414
5.92,-0.35525356
5.93,-0.3458882535
5.94,-0.3364883585
5.95,-0.3270548149
5.96,-0.3175885661
5.97,-0.3080905587
5.98,-0.2985617425
5.99,-0.2890030704
6,-0.2794154982
6.01,-0.2697999847
6.02,-0.2601574914
6.03,-0.2504889826
6.04,-0.2407954251
6.05,-0.2310777883
6.06,-0.2213370439
6.07,-0.2115741659
6.08,-0.2017901308
6.09,-0.1919859167
6.1,-0.1821625043
6.11,-0.1723208757
6.12,-0.1624620152
6.13,-0.1525869086
6.14,-0.1426965435
6.15,-0.1327919089
6.16,-0.1228739951
6.17,-0.1129437941
6.18,-0.1030022987
6.19,-0.0930505033
6.2,-0.0830894028
6.21,-0.0731199935
6.22,-0.0631432722
6.23,-0.0531602367
6.24,-0.0431718852
6.25,-0.0331792165
6.26,-0.02318323
6.27,-0.0131849251
6.28,-0.0031853018
